sample_id,Contig_ID,true_serotype,true_serogroup,dataset,benchmark
ERR2089673,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1065134,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1065134,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1453315,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1453315,1,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26749691,3,NON-CBL,NON-CBL,Testing,GPS benchmark
SRR26749691,7,NON-CBL,NON-CBL,Testing,GPS benchmark
SRR26749750,1,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26749750,7,NON-CBL,NON-CBL,Training,GPS benchmark
ERR632970,5,NON-CBL,NON-CBL,Training,GPS benchmark
ERR632970,5,NON-CBL,NON-CBL,Training,GPS benchmark
ERR13364947,6,NON-CBL,NON-CBL,Training,GPS benchmark
ERR701834,3,NON-CBL,NON-CBL,Training,GPS benchmark
ERR701834,26,NON-CBL,NON-CBL,Training,GPS benchmark
ERR730604,5,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26910927,4,NON-CBL,NON-CBL,Training,GPS benchmark
ERR14654045,5,NON-CBL,NON-CBL,Training,GPS benchmark
ERR14654045,20,NON-CBL,NON-CBL,Training,GPS benchmark
ERR316920,11,NON-CBL,NON-CBL,Training,GPS benchmark
ERR316920,18,NON-CBL,NON-CBL,Training,GPS benchmark
ERR730437,13,NON-CBL,NON-CBL,Training,GPS benchmark
ERR730437,23,NON-CBL,NON-CBL,Training,GPS benchmark
ERR501607,2,NON-CBL,NON-CBL,Training,GPS benchmark
ERR501607,2,NON-CBL,NON-CBL,Training,GPS benchmark
ERR909191,1,NON-CBL,NON-CBL,Testing,GPS benchmark
ERR909191,42,NON-CBL,NON-CBL,Testing,GPS benchmark
SRR26883848,2,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26883848,6,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26714339,1,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26714339,5,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1065375,10,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1065375,16,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26931405,2,NON-CBL,NON-CBL,Testing,GPS benchmark
SRR26931405,4,NON-CBL,NON-CBL,Testing,GPS benchmark
ERR876739,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR876739,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR3270794,2,NON-CBL,NON-CBL,Training,GPS benchmark
ERR3270794,2,NON-CBL,NON-CBL,Training,GPS benchmark
ERR433586,3,NON-CBL,NON-CBL,Training,GPS benchmark
ERR433586,3,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26818413,2,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26818413,3,NON-CBL,NON-CBL,Training,GPS benchmark
ERR425428,5,NON-CBL,NON-CBL,Training,GPS benchmark
ERR425428,15,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1288830,5,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1288830,18,NON-CBL,NON-CBL,Training,GPS benchmark
ERR633027,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR633027,9,NON-CBL,NON-CBL,Training,GPS benchmark
ERR750902,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR750902,2,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26930554,7,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26930554,15,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1065935,1,NON-CBL,NON-CBL,Testing,GPS benchmark
ERR1065935,1,NON-CBL,NON-CBL,Testing,GPS benchmark
SRR26749671,3,NON-CBL,NON-CBL,Training,GPS benchmark
ERR600380,3,NON-CBL,NON-CBL,Training,GPS benchmark
ERR980005,25,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1065707,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1065707,3,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1192164,7,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1192164,15,NON-CBL,NON-CBL,Training,GPS benchmark
ERR3795748,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR3795748,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR742799,5,NON-CBL,NON-CBL,Training,GPS benchmark
ERR742799,23,NON-CBL,NON-CBL,Training,GPS benchmark
ERR925100,14,NON-CBL,NON-CBL,Training,GPS benchmark
ERR925100,18,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26930154,2,NON-CBL,NON-CBL,Testing,GPS benchmark
SRR26930154,14,NON-CBL,NON-CBL,Testing,GPS benchmark
ERR14653999,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR14653999,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1422366,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1422366,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR13365527,3,NON-CBL,NON-CBL,Training,GPS benchmark
ERR13365527,10,NON-CBL,NON-CBL,Training,GPS benchmark
ERR425476,5,NON-CBL,NON-CBL,Testing,GPS benchmark
ERR425476,58,NON-CBL,NON-CBL,Testing,GPS benchmark
ERR714593,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR714593,29,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26833774,2,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26833774,5,NON-CBL,NON-CBL,Training,GPS benchmark
ERR876443,1,NON-CBL,NON-CBL,Testing,GPS benchmark
ERR876443,31,NON-CBL,NON-CBL,Testing,GPS benchmark
ERR1214513,10,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1453347,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1453347,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR4289079,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR4289079,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR870175,21,NON-CBL,NON-CBL,Training,GPS benchmark
ERR870175,30,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26884133,22,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26884133,29,NON-CBL,NON-CBL,Training,GPS benchmark
ERR774153,4,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26797169,2,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26797169,5,NON-CBL,NON-CBL,Training,GPS benchmark
ERR2667370,3,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26877762,1,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26877762,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1214536,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1214536,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR2681103,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR2681103,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR751130,1,NON-CBL,NON-CBL,Testing,GPS benchmark
ERR751130,6,NON-CBL,NON-CBL,Testing,GPS benchmark
ERR1422583,2,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1422583,2,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26750090,1,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26750090,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR338208,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR338208,4,NON-CBL,NON-CBL,Training,GPS benchmark
ERR2090617,23,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26817928,1,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26817928,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR984240,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR984240,3,NON-CBL,NON-CBL,Training,GPS benchmark
ERR2089063,3,NON-CBL,NON-CBL,Training,GPS benchmark
ERR2089063,3,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1106664,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1106664,1,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26789482,1,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26789482,1,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26797524,4,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26797524,4,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26884559,2,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26884559,16,NON-CBL,NON-CBL,Training,GPS benchmark
ERR913382,2,NON-CBL,NON-CBL,Training,GPS benchmark
ERR913382,2,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26931493,2,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26931493,3,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1192115,3,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1192115,3,NON-CBL,NON-CBL,Training,GPS benchmark
ERR774503,7,NON-CBL,NON-CBL,Training,GPS benchmark
ERR774503,15,NON-CBL,NON-CBL,Training,GPS benchmark
ERR4501358,2,NON-CBL,NON-CBL,Training,GPS benchmark
ERR4501358,2,NON-CBL,NON-CBL,Training,GPS benchmark
ERR433866,3,NON-CBL,NON-CBL,Training,GPS benchmark
ERR433866,40,NON-CBL,NON-CBL,Training,GPS benchmark
ERR13364524,1,NON-CBL,NON-CBL,Testing,GPS benchmark
ERR13364524,13,NON-CBL,NON-CBL,Testing,GPS benchmark
ERR2681189,1,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26931281,2,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26931281,2,NON-CBL,NON-CBL,Training,GPS benchmark
ERR980037,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR980037,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR2089828,17,NON-CBL,NON-CBL,Training,GPS benchmark
ERR2089828,17,NON-CBL,NON-CBL,Training,GPS benchmark
ERR4289050,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR4289050,1,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26595126,1,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26595126,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1202330,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1202330,27,NON-CBL,NON-CBL,Training,GPS benchmark
ERR774101,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR774101,2,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26880293,3,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26880293,13,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26880145,1,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26880145,1,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26878530,6,NON-CBL,NON-CBL,Training,GPS benchmark
ERR730420,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR730420,1,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26910713,1,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26910713,14,NON-CBL,NON-CBL,Training,GPS benchmark
ERR338234,7,NON-CBL,NON-CBL,Training,GPS benchmark
ERR338234,7,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26750125,21,NON-CBL,NON-CBL,Training,GPS benchmark
ERR2681061,6,NON-CBL,NON-CBL,Training,GPS benchmark
ERR2681061,9,NON-CBL,NON-CBL,Training,GPS benchmark
ERR2681061,9,NON-CBL,NON-CBL,Training,GPS benchmark
ERR568544,1,NON-CBL,NON-CBL,Testing,GPS benchmark
ERR13365175,1,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26595133,2,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26595133,6,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26910545,4,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26910545,5,NON-CBL,NON-CBL,Training,GPS benchmark
ERR913148,2,NON-CBL,NON-CBL,Training,GPS benchmark
ERR913148,4,NON-CBL,NON-CBL,Training,GPS benchmark
ERR2089216,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR2089216,5,NON-CBL,NON-CBL,Training,GPS benchmark
ERR568437,6,NON-CBL,NON-CBL,Testing,GPS benchmark
ERR568437,18,NON-CBL,NON-CBL,Testing,GPS benchmark
ERR2681246,2,NON-CBL,NON-CBL,Training,GPS benchmark
ERR2681246,2,NON-CBL,NON-CBL,Training,GPS benchmark
ERR742739,8,NON-CBL,NON-CBL,Training,GPS benchmark
ERR742739,10,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26877804,16,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26714970,2,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26714970,3,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26834356,1,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26834356,6,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1065913,4,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1065913,4,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26879554,2,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26879554,6,NON-CBL,NON-CBL,Training,GPS benchmark
ERR774628,1,NON-CBL,NON-CBL,Testing,GPS benchmark
ERR774628,5,NON-CBL,NON-CBL,Testing,GPS benchmark
ERR774233,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR774233,5,NON-CBL,NON-CBL,Training,GPS benchmark
ERR13365634,9,NON-CBL,NON-CBL,Training,GPS benchmark
ERR13365634,11,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1202118,1,NON-CBL,NON-CBL,Testing,GPS benchmark
ERR1202118,1,NON-CBL,NON-CBL,Testing,GPS benchmark
ERR1214577,2,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1214577,2,NON-CBL,NON-CBL,Training,GPS benchmark
ERR3303147,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR3303147,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR2089303,4,NON-CBL,NON-CBL,Training,GPS benchmark
ERR2089303,13,NON-CBL,NON-CBL,Training,GPS benchmark
ERR2089483,3,NON-CBL,NON-CBL,Training,GPS benchmark
ERR2089483,19,NON-CBL,NON-CBL,Training,GPS benchmark
ERR3831146,4,NON-CBL,NON-CBL,Training,GPS benchmark
ERR3831146,4,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1202629,4,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1202629,20,NON-CBL,NON-CBL,Training,GPS benchmark
ERR909133,2,NON-CBL,NON-CBL,Training,GPS benchmark
ERR909133,16,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26749747,7,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26749747,15,NON-CBL,NON-CBL,Training,GPS benchmark
ERR3796632,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR3796632,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR2667463,2,NON-CBL,NON-CBL,Training,GPS benchmark
ERR2667463,2,NON-CBL,NON-CBL,Training,GPS benchmark
ERR13366180,10,NON-CBL,NON-CBL,Training,GPS benchmark
ERR13366180,12,NON-CBL,NON-CBL,Training,GPS benchmark
ERR326522,91,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1658139,8,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1658139,22,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1288829,2,NON-CBL,NON-CBL,Testing,GPS benchmark
ERR1288829,2,NON-CBL,NON-CBL,Testing,GPS benchmark
ERR2090829,2,NON-CBL,NON-CBL,Training,GPS benchmark
ERR2090829,2,NON-CBL,NON-CBL,Training,GPS benchmark
ERR909171,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR909171,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR600083,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR600083,5,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26797729,3,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26797729,5,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26834240,5,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26834240,5,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26834240,26,NON-CBL,NON-CBL,Training,GPS benchmark
ERR2090767,2,NON-CBL,NON-CBL,Training,GPS benchmark
ERR2090767,4,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26749860,8,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26749860,24,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1202620,2,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1202620,2,NON-CBL,NON-CBL,Training,GPS benchmark
ERR913434,2,NON-CBL,NON-CBL,Training,GPS benchmark
ERR913434,16,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26880192,1,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26880192,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR909117,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR909117,8,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1788359,5,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1788359,18,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1202569,3,NON-CBL,NON-CBL,Testing,GPS benchmark
ERR751160,1,NON-CBL,NON-CBL,Testing,GPS benchmark
ERR751160,1,NON-CBL,NON-CBL,Testing,GPS benchmark
ERR326585,24,NON-CBL,NON-CBL,Training,GPS benchmark
ERR2090772,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR2090772,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1065213,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1065213,24,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26930571,1,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26930571,24,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26797692,1,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26797692,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR433903,23,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26879500,5,NON-CBL,NON-CBL,Testing,GPS benchmark
SRR26878114,7,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26878114,7,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26594387,2,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26594387,2,NON-CBL,NON-CBL,Training,GPS benchmark
ERR908979,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR908979,27,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26594785,1,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26594785,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1214405,3,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1214405,5,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26594205,1,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26594205,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR884694,16,NON-CBL,NON-CBL,Testing,GPS benchmark
ERR884694,28,NON-CBL,NON-CBL,Testing,GPS benchmark
ERR1106805,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1106805,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR3303148,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR3303148,1,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26797423,7,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26797423,7,NON-CBL,NON-CBL,Training,GPS benchmark
ERR876497,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR876497,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1594512,8,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1594512,8,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26879707,2,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26879707,4,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1065624,2,NON-CBL,NON-CBL,Testing,GPS benchmark
ERR1065624,4,NON-CBL,NON-CBL,Testing,GPS benchmark
SRR26931429,2,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26931429,2,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26878366,9,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26878366,42,NON-CBL,NON-CBL,Training,GPS benchmark
ERR326520,25,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26910669,2,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26910669,27,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26797236,3,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26797236,5,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1214527,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1214527,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR316785,26,NON-CBL,NON-CBL,Training,GPS benchmark
ERR884465,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR884465,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR326566,8,NON-CBL,NON-CBL,Training,GPS benchmark
ERR326566,18,NON-CBL,NON-CBL,Training,GPS benchmark
ERR3270775,23,NON-CBL,NON-CBL,Training,GPS benchmark
ERR3270775,25,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26673451,2,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26673451,3,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26878416,2,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26878416,5,NON-CBL,NON-CBL,Training,GPS benchmark
ERR2681208,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR2681208,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR2681302,1,NON-CBL,NON-CBL,Testing,GPS benchmark
ERR2681302,1,NON-CBL,NON-CBL,Testing,GPS benchmark
ERR2090769,3,NON-CBL,NON-CBL,Training,GPS benchmark
ERR2090769,5,NON-CBL,NON-CBL,Training,GPS benchmark
ERR311094,5,NON-CBL,NON-CBL,Training,GPS benchmark
ERR311094,12,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26884091,5,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26884091,20,NON-CBL,NON-CBL,Training,GPS benchmark
ERR909180,3,NON-CBL,NON-CBL,Training,GPS benchmark
ERR909180,3,NON-CBL,NON-CBL,Training,GPS benchmark
ERR2853611,2,NON-CBL,NON-CBL,Training,GPS benchmark
ERR2853611,2,NON-CBL,NON-CBL,Training,GPS benchmark
ERR774481,2,NON-CBL,NON-CBL,Testing,GPS benchmark
ERR1065364,16,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1065364,25,NON-CBL,NON-CBL,Training,GPS benchmark
ERR586395,14,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1066134,2,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1066134,2,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1191852,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1191852,17,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26749624,2,NON-CBL,NON-CBL,Testing,GPS benchmark
SRR26749624,2,NON-CBL,NON-CBL,Testing,GPS benchmark
SRR26880232,10,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26880232,22,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26834255,1,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26834255,4,NON-CBL,NON-CBL,Training,GPS benchmark
ERR2090738,9,NON-CBL,NON-CBL,Training,GPS benchmark
ERR2090738,9,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1214584,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1214584,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR913424,16,NON-CBL,NON-CBL,Training,GPS benchmark
ERR913424,26,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26879726,2,NON-CBL,NON-CBL,Testing,GPS benchmark
SRR26879726,5,NON-CBL,NON-CBL,Testing,GPS benchmark
SRR26834084,3,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26834084,6,NON-CBL,NON-CBL,Training,GPS benchmark
ERR2091075,2,NON-CBL,NON-CBL,Training,GPS benchmark
ERR2091075,2,NON-CBL,NON-CBL,Training,GPS benchmark
ERR13366088,5,NON-CBL,NON-CBL,Training,GPS benchmark
ERR13366088,16,NON-CBL,NON-CBL,Training,GPS benchmark
ERR714291,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR714291,3,NON-CBL,NON-CBL,Training,GPS benchmark
ERR750777,4,NON-CBL,NON-CBL,Training,GPS benchmark
ERR750777,8,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26797585,1,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26797585,10,NON-CBL,NON-CBL,Training,GPS benchmark
ERR2091214,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR2091214,3,NON-CBL,NON-CBL,Training,GPS benchmark
ERR908941,11,NON-CBL,NON-CBL,Training,GPS benchmark
ERR908941,21,NON-CBL,NON-CBL,Training,GPS benchmark
ERR3270729,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR3270729,1,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26789938,3,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26789938,32,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26715033,4,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26715033,5,NON-CBL,NON-CBL,Training,GPS benchmark
ERR909001,7,NON-CBL,NON-CBL,Training,GPS benchmark
ERR909001,55,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26789935,1,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26789935,20,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26910962,12,NON-CBL,NON-CBL,Testing,GPS benchmark
SRR26910962,20,NON-CBL,NON-CBL,Testing,GPS benchmark
ERR730523,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR730523,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1430819,15,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1430819,17,NON-CBL,NON-CBL,Training,GPS benchmark
ERR13374979,21,NON-CBL,NON-CBL,Training,GPS benchmark
ERR13374979,27,NON-CBL,NON-CBL,Training,GPS benchmark
ERR490775,7,NON-CBL,NON-CBL,Training,GPS benchmark
ERR490775,53,NON-CBL,NON-CBL,Training,GPS benchmark
ERR730359,3,NON-CBL,NON-CBL,Training,GPS benchmark
ERR730359,3,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1788541,7,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1788541,16,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26817719,3,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26817719,12,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26833959,9,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26833959,16,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26818392,1,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26818392,5,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26818392,5,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26672755,3,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26672755,8,NON-CBL,NON-CBL,Training,GPS benchmark
ERR13365808,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR13365808,19,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26789867,1,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26789867,9,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26911186,14,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26911186,29,NON-CBL,NON-CBL,Training,GPS benchmark
ERR730648,2,NON-CBL,NON-CBL,Training,GPS benchmark
ERR730648,4,NON-CBL,NON-CBL,Training,GPS benchmark
ERR730373,10,NON-CBL,NON-CBL,Training,GPS benchmark
ERR730373,10,NON-CBL,NON-CBL,Training,GPS benchmark
