sample,GPSC
SAMEA2238922,49;323
SAMEA114479446,49;323
SAMN09231115,49;323
SAMN20332013,49;323
SAMEA5082068,49;323
SAMEA115795971,49;323
SAMN41762120,49;323
SAMEA5786038,49;323
SAMEA4873897,49;323
SAMN09218850,49;323
SAMN14151359,49;323
SAMEA770062,49;323
SAMEA5072604,49;323
SAMEA4930096,49;323
SAMEA2612697,49;323
SAMEA4024551,49;323
SAMEA115795379,49;323
SAMN05222548,49;323
SAMEA2382620,49;323
SAMN05222792,49;323
SAMEA5082699,49;323
SAMN09218660,49;323
SAMEA104456762,49;323
SAMEA115795253,49;323
SAMEA4873856,49;323
SAMEA4927403,49;323
SAMEA114441736,49;323
SAMEA5083009,49;323
SAMN41139429,49;323
SAMEA3221130,49;323
SAMEA2612683,49;323
SAMEA115795402,49;323
SAMEA5980171,49;323
SAMN41761045,49;323
SAMEA114241764,49;323
SAMEA4561285,49;323
SAMN15562626,49;323
SAMEA5083194,49;323
SAMEA3597293,49;323
SAMEA4928227,49;323
SAMEA2238511,49;323
SAMN05222846,49;323
SAMN41760910,49;323
SAMEA4022974,49;323
SAMEA8647287,49;323
SAMN05222726,49;323
SAMN09224260,49;323
SAMEA4873764,49;323
SAMN41765187,49;323
SAMEA115796874,49;323
SAMEA4024780,49;323
SAMN25119152,49;323
SAMEA4650122,49;323
SAMN09224604,49;323
SAMN09218706,49;323
SAMN20408805,49;323
SAMEA104456695,49;323
SAMEA2383074,49;323
SAMEA4930088,49;323
SAMEA104456680,49;323
SAMEA4649571,49;323
SAMN09231029,49;323
SAMN25119237,49;323
SAMEA4927780,49;323
SAMN05222465,49;323
SAMN09224347,49;323
SAMEA104456177,49;323
SAMN20398313,49;323
SAMEA104456706,49;323
SAMEA2238487,49;323
SAMEA3175987,49;323
SAMEA4929984,49;323
SAMEA4966747,49;323
SAMEA104456594,49;323
SAMEA4022916,49;323
SAMEA3206775,49;323
SAMEA4024477,49;323
SAMEA5073086,49;323
SAMN42206636,49;323
SAMEA12566608,49;323
SAMEA5785972,49;323
SAMN03765016,49;323
SAMN05223173,49;323
SAMN41765669,49;323
SAMEA2336082,49;323
SAMEA115795944,49;323
SAMEA2382726,49;323
SAMEA5073093,49;323
SAMN14169241,49;323
SAMN05935791,49;323
SAMEA1024698,49;323
SAMEA114638496,49;323
SAMEA2335918,49;323
SAMEA104456218,49;323
SAMEA114479045,49;323
SAMEA6500180,49;323
SAMEA104456595,49;323
SAMEA115795518,49;323
SAMEA6500170,49;323
SAMEA4930632,49;323
SAMEA2521818,49;323
SAMN14150610,49;323
SAMN05220925,49;323
SAMN11122494,49;323
SAMN05223150,49;323
SAMEA3221122,49;323
SAMEA3221659,49;323
SAMEA2658983,49;323
SAMEA4926490,49;323
SAMEA4928353,49;323
SAMEA114479323,49;323
SAMN09219383,49;323
SAMEA2521715,49;323
SAMEA2674723,49;323
SAMEA114212173,49;323
SAMEA114228285,49;323
SAMEA1032581,49;323
SAMEA2813933,49;323
SAMEA4927568,49;323
SAMN41760108,49;323
SAMN20408725,49;323
SAMEA4926864,49;323
SAMN11116808,49;323
SAMEA2336090,49;323
SAMEA4927254,49;323
SAMN11121184,49;323
SAMN41762197,49;323
SAMEA3145784,49;323
SAMEA104456495,49;323
SAMEA114441862,49;323
SAMEA2382952,49;323
SAMN09231296,49;323
SAMN14150827,49;323
SAMEA5073576,49;323
SAMEA114441630,49;323
SAMN14169214,49;323
SAMEA114490139,49;323
SAMEA4024631,49;323
SAMEA2383113,49;323
SAMEA4926701,49;323
SAMN20408773,49;323
SAMEA2238772,49;323
SAMEA5084360,49;323
SAMEA4650172,49;323
SAMEA4024089,49;323
SAMN41760927,49;323
SAMN20408742,49;323
SAMEA5785475,49;323
SAMEA114088783,49;323
SAMEA4930434,49;323
SAMN09219214,49;323
SAMEA104456740,49;323
SAMN05222244,49;323
SAMN41760066,49;323
SAMEA2658303,49;323
SAMEA115795103,49;323
SAMEA2342683,49;323
SAMEA1026826,49;323
SAMEA2674626,49;323
SAMN15562427,49;323
SAMEA114479220,49;323
SAMEA3207157,49;323
SAMEA1026679,49;323
SAMEA2814585,49;323
SAMEA2342951,49;323
SAMN25119153,49;323
SAMN36507068,49;323
SAMEA104456084,49;323
SAMEA3905333,49;323
SAMEA4561214,49;323
SAMEA4024747,49;323
SAMEA5786019,49;323
SAMN41762367,49;323
SAMN41139726,49;323
SAMEA104456651,49;323
SAMEA114520873,49;323
SAMEA4929230,49;323
SAMN15562654,49;323
SAMN25119099,49;323
SAMN33606776,49;323
SAMEA4928286,49;323
SAMEA115795807,49;323
SAMEA4561070,49;323
SAMN41790583,49;323
SAMEA104154960,49;323
SAMEA2658945,49;323
SAMN09218674,49;323
SAMN14158433,49;323
SAMN33607251,49;323
SAMEA4561322,49;323
SAMEA104456865,49;323
SAMEA6500679,49;323
SAMN20332759,49;323
SAMEA4927926,49;323
SAMEA4926675,49;323
SAMEA115376565,49;323
SAMEA4022787,49;323
SAMEA2239129,49;323
SAMEA2659031,49;323
SAMEA3176012,49;323
SAMN11122997,49;323
SAMEA3905256,49;323
SAMN05222362,49;323
SAMEA3373602,49;323
SAMEA2342944,49;323
SAMEA2342894,49;323
SAMEA4873868,49;323
SAMN09214333,49;323
SAMEA4926501,49;323
SAMEA4022223,49;323
SAMN37512622,49;323
SAMEA4024138,49;323
SAMEA2342987,49;323
SAMEA12514596,49;323
SAMEA3353196,49;323
SAMEA4929599,49;323
SAMEA104456499,49;323
SAMN09219192,49;323
SAMN14150727,49;323
SAMEA2239299,49;323
SAMN05222037,49;323
SAMN11122430,49;323
SAMN14150621,49;323
SAMN05223180,49;323
SAMEA4561475,49;323
SAMN41139478,49;323
SAMEA4024378,49;323
SAMEA6499789,49;323
SAMEA2342946,49;323
SAMN14151241,49;323
SAMEA115032766,49;323
SAMN14157844,49;323
SAMEA2238329,49;323
SAMEA2382697,49;323
SAMEA4024625,49;323
SAMEA5082493,49;323
SAMEA2234467,49;323
SAMEA114520491,49;323
SAMN05223246,49;323
SAMEA115376924,49;323
SAMEA6500305,49;323
SAMN09224634,49;323
SAMEA5081946,49;323
SAMEA6500075,49;323
SAMN11117120,49;323
SAMN11117356,49;323
SAMEA4024298,49;323
SAMEA1463274,49;323
SAMEA4024465,49;323
SAMEA770021,49;323
SAMEA12566031,49;323
SAMEA4561390,49;323
SAMEA4926626,49;323
SAMN20332020,49;323
SAMEA104154651,49;323
SAMN03765017,49;323
SAMN33606777,49;323
SAMN41750545,49;323
SAMN41762368,49;323
SAMN20398183,49;323
SAMEA4926198,49;323
SAMEA4024087,49;323
SAMEA4927484,49;323
SAMN41761345,49;323
SAMEA4022963,49;323
SAMEA2239013,49;323
SAMEA2342931,49;323
SAMEA4561486,49;323
SAMEA4024685,49;323
SAMEA2062169,49;323
SAMN09231050,49;323
SAMEA4926180,49;323
SAMEA114638469,49;323
SAMEA115796234,49;323
SAMEA114520430,49;323
SAMEA4561378,49;323
SAMN09223932,49;323
SAMEA4024599,49;323
SAMEA770061,49;323
SAMN20409105,49;323
SAMEA3208728,49;323
SAMEA10427665,49;323
SAMEA104034815,49;323
SAMEA4649983,49;323
SAMEA4649316,49;323
SAMEA4649194,49;323
SAMEA3545968,49;323
SAMEA104177283,49;323
SAMEA4024118,49;323
SAMEA4928387,49;323
SAMN14169287,49;323
SAMEA3176102,49;323
SAMN11122379,49;323
SAMEA114441639,49;323
SAMEA4649345,49;323
SAMN41762536,49;323
SAMEA104456094,49;323
SAMEA5980038,49;323
SAMEA114211721,49;323
SAMEA6500092,49;323
SAMEA4649816,49;323
SAMEA2234441,49;323
SAMEA4649322,49;323
SAMEA4926735,49;323
SAMEA115795439,49;323
SAMEA6499990,49;323
SAMEA114520755,49;323
SAMEA104456149,49;323
SAMEA4650020,49;323
SAMN09218835,49;323
SAMEA114520924,49;323
SAMEA4930901,49;323
SAMEA4649408,49;323
SAMN41762777,49;323
SAMEA114441651,49;323
SAMEA17701918,49;323
SAMEA3221386,49;323
SAMEA4024088,49;323
SAMEA5082639,49;323
SAMEA5785974,49;323
SAMEA3207276,49;323
SAMEA2335930,49;323
SAMEA114442034,49;323
SAMN33606805,49;323
SAMN41762118,49;323
SAMEA4022246,49;323
SAMEA3207172,49;323
SAMEA4873870,49;323
SAMEA3145634,49;323
SAMEA2465016,49;323
SAMEA104455961,49;323
SAMEA111352134,49;323
SAMEA4926874,49;323
SAMEA4926563,49;323
SAMN41750709,49;323
SAMN05222645,49;323
SAMEA2203824,49;323
SAMEA4022913,49;323
SAMEA4024486,49;323
SAMN25118917,49;323
SAMEA770009,49;323
SAMEA114313359,49;323
SAMEA114552261,49;323
SAMEA4649259,49;323
SAMN14168988,49;323
SAMEA2382698,49;323
SAMEA115794803,49;323
SAMN25118913,49;323
SAMEA113533781,49;323
SAMEA2342690,49;323
SAMN05223095,49;323
SAMN10608815,49;323
SAMEA1023958,49;323
SAMN14150976,49;323
SAMN20331984,49;323
SAMEA4023171,49;323
SAMEA5081976,49;323
SAMEA104035040,49;323
SAMEA5082588,49;323
SAMEA9633383,49;323
SAMN09219006,49;323
SAMEA2446441,49;323
SAMEA4873850,49;323
SAMEA4649161,49;323
SAMEA5083328,49;323
SAMN20397657,49;323
SAMN05222841,49;323
SAMEA114211797,49;323
SAMEA3431426,49;323
SAMEA4930092,49;323
SAMEA5081970,49;323
SAMEA115794860,49;323
SAMEA4650188,49;323
SAMEA114490129,49;323
SAMN14158402,49;323
SAMEA10427185,49;323
SAMEA114521105,49;323
SAMEA5072700,49;323
SAMN20397906,49;323
SAMEA5082965,49;323
SAMEA4926369,49;323
SAMN05222079,49;323
SAMEA4649565,49;323
SAMEA103953515,49;323
SAMEA115796687,49;323
SAMEA104034990,49;323
SAMEA4929734,49;323
SAMN05221325,49;323
SAMN09223975,49;323
SAMEA4926736,49;323
SAMEA112824349,49;323
SAMEA2239175,49;323
SAMEA4927963,49;323
SAMEA2521479,49;323
SAMEA4926181,49;323
SAMEA4927800,49;323
SAMEA4929007,49;323
SAMEA4930308,49;323
SAMEA2464987,49;323
SAMEA3353515,49;323
SAMEA2814362,49;323
SAMEA6499876,49;323
SAMEA4024758,49;323
SAMN11120861,49;323
SAMN09218955,49;323
SAMN20332178,49;323
SAMEA114521223,49;323
SAMEA114521151,49;323
SAMN33606310,49;323
SAMEA4024965,49;323
SAMEA104456570,49;323
SAMN09218687,49;323
SAMEA5084074,49;323
SAMEA4022434,49;323
SAMEA4649751,49;323
SAMEA1026372,49;323
SAMEA4926274,49;323
SAMEA2446440,49;323
SAMEA5082936,49;323
SAMEA4926185,49;323
SAMEA115795738,49;323
SAMN08647542,49;323
SAMEA2238372,49;323
SAMEA115795722,49;323
SAMN08647855,49;323
SAMN09230976,49;323
SAMEA4831753,49;323
SAMEA2238283,49;323
SAMEA9633218,49;323
SAMEA4928065,49;323
SAMEA4649488,49;323
SAMN41768643,49;323
SAMN11117121,49;323
SAMEA114276686,49;323
SAMN09218442,49;323
SAMN11117076,49;323
SAMEA3221426,49;323
SAMEA4008367,49;323
SAMEA2238800,49;323
SAMN09230837,49;323
SAMEA4927608,49;323
SAMEA3353979,49;323
SAMEA4649852,49;323
SAMEA1463028,49;323
SAMEA2383170,49;323
SAMEA5786154,49;323
SAMEA3545979,49;323
SAMEA5786160,49;323
SAMEA104456662,49;323
SAMN20398132,49;323
SAMEA2612902,49;323
SAMEA3221121,49;323
SAMEA4024595,49;323
SAMN03765018,49;323
SAMEA104456554,49;323
SAMEA3221599,49;323
SAMEA4561570,49;323
SAMD00224631,49;323
SAMN15562737,49;323
SAMEA104455828,49;323
SAMEA4561489,49;323
SAMEA4926322,49;323
SAMEA4930612,49;323
SAMEA6499531,49;323
SAMN09230904,49;323
SAMEA5081940,49;323
SAMEA4649432,49;323
SAMEA6499998,49;323
SAMEA4649544,49;323
SAMEA5082459,49;323
SAMN09224022,49;323
SAMN09231485,49;323
SAMN41750673,49;323
SAMEA4649448,49;323
SAMEA3545910,49;323
SAMN09231295,49;323
SAMEA4023654,49;323
SAMEA115032800,49;323
SAMEA4927124,49;323
SAMEA5081935,49;323
SAMN05222256,49;323
SAMEA3221132,49;323
SAMEA4022728,49;323
SAMEA4930082,49;323
SAMEA4931147,49;323
SAMEA104456387,49;323
SAMEA111441633,49;323
SAMEA115794769,49;323
SAMEA5084289,49;323
SAMN14158078,49;323
SAMEA4926368,49;323
SAMEA115376557,49;323
SAMN14158296,49;323
SAMEA5979975,49;323
SAMEA104456843,49;323
SAMEA3145554,49;323
SAMEA111352049,49;323
SAMEA4024153,49;323
SAMEA4926794,49;323
SAMEA111351799,49;323
SAMEA2342658,49;323
SAMEA4928355,49;323
SAMEA5786282,49;323
SAMN20398209,49;323
SAMN41765860,49;323
SAMEA4022306,49;323
SAMEA770068,49;323
SAMEA2342909,49;323
SAMEA10427357,49;323
SAMEA9633390,49;323
SAMN14168998,49;323
SAMN41761304,49;323
SAMEA5084470,49;323
SAMN11121516,49;323
SAMEA2612862,49;323
SAMEA4926619,49;323
SAMEA2383240,49;323
SAMEA104222012,49;323
SAMEA4930930,49;323
SAMN25119002,49;323
SAMN41751138,49;323
SAMEA2238792,49;323
SAMEA4022841,49;323
SAMEA4930746,49;323
SAMEA4560992,49;323
SAMEA114490109,49;323
SAMN41750998,49;323
SAMEA4831764,49;323
SAMEA2612628,49;323
SAMEA4649768,49;323
SAMEA114309647,49;323
SAMEA5073563,49;323
SAMN20408548,49;323
SAMN14158204,49;323
SAMEA10427072,49;323
SAMEA4561328,49;323
SAMEA5082212,49;323
SAMEA8647283,49;323
SAMN11121403,49;323
SAMEA5978875,49;323
SAMN41139458,49;323
SAMEA4649998,49;323
SAMEA2238392,49;323
SAMEA5082430,49;323
SAMN11117304,49;323
SAMN11122991,49;323
SAMEA2612882,49;323
SAMEA5082809,49;323
SAMEA4561037,49;323
SAMEA4650255,49;323
SAMEA4931351,49;323
SAMEA4927513,49;323
SAMEA4024656,49;323
SAMEA4929786,49;323
SAMEA5081936,49;323
SAMEA5082433,49;323
SAMN05222577,49;323
SAMEA115796757,49;323
SAMN11122780,49;323
SAMN08647639,49;323
SAMEA5785814,49;323
SAMEA5073672,49;323
SAMEA2382959,49;323
SAMEA4022820,49;323
SAMEA4059048,49;323
SAMN42206847,49;323
SAMEA13187514,49;323
SAMN05221854,49;323
SAMEA2238714,49;323
SAMN33607250,49;323
SAMEA3221631,49;323
SAMEA104154809,49;323
SAMEA2658311,49;323
SAMEA114479584,49;323
SAMEA2336096,49;323
SAMEA2434826,49;323
SAMN15562769,49;323
SAMEA3545850,49;323
SAMEA114521163,49;323
SAMEA4926382,49;323
SAMN08647800,49;323
SAMEA4926227,49;323
SAMEA4024650,49;323
SAMEA104034647,49;323
SAMEA2446300,49;323
SAMEA4023926,49;323
SAMN14168808,49;323
SAMN07549144,49;323
SAMEA4929860,49;323
SAMN08647386,49;323
SAMEA114211836,49;323
SAMEA2238930,49;323
SAMEA104456908,49;323
SAMN09231191,49;323
SAMEA5084255,49;323
SAMEA4024152,49;323
SAMEA5082958,49;323
SAMEA5082578,49;323
SAMEA5073070,49;323
SAMN15562424,49;323
SAMEA5082792,49;323
SAMN05222527,49;323
SAMEA2612904,49;323
SAMN09219303,49;323
SAMEA4649912,49;323
SAMEA3323479,49;323
SAMN09231082,49;323
SAMEA115795311,49;323
SAMN14150638,49;323
SAMEA3221427,49;323
SAMEA4022226,49;323
SAMEA2382588,49;323
SAMN41750605,49;323
SAMEA3353905,49;323
SAMEA5082179,49;323
SAMN09224705,49;323
SAMEA12565968,49;323
SAMN11122954,49;323
SAMN41768403,49;323
SAMEA2342929,49;323
SAMEA104456632,49;323
SAMN33606347,49;323
SAMEA4930827,49;323
SAMEA104456816,49;323
SAMEA111351810,49;323
SAMEA115796891,49;323
SAMEA4022920,49;323
SAMEA112647466,49;323
SAMEA2238826,49;323
SAMEA5979306,49;323
SAMN14169248,49;323
SAMEA8647256,49;323
SAMN41761219,49;323
SAMEA4930163,49;323
SAMN09231227,49;323
SAMN11121406,49;323
SAMN38501031,49;323
SAMN05222416,49;323
SAMEA3354040,49;323
SAMEA4024759,49;323
SAMN25118902,49;323
SAMEA114212335,49;323
SAMN20332260,49;323
SAMEA115796198,49;323
SAMN09224463,49;323
SAMN14150489,49;323
SAMEA2446295,49;323
SAMEA3373613,49;323
SAMEA770007,49;323
SAMEA112824257,49;323
SAMN08647244,49;323
SAMEA4024935,49;323
SAMEA104177287,49;323
SAMEA4927209,49;323
SAMN08647477,49;323
SAMEA2446333,49;323
SAMN41139816,49;323
SAMEA2238501,49;323
SAMEA3905252,49;323
SAMN14169275,49;323
SAMEA111441652,49;323
SAMEA104035070,49;323
SAMEA4926183,49;323
SAMEA4024594,49;323
SAMEA112824132,49;323
SAMEA5083214,49;323
SAMEA104456394,49;323
SAMEA104455909,49;323
SAMEA4873866,49;323
SAMEA104456549,49;323
SAMEA115795774,49;323
SAMEA115376472,49;323
SAMEA2612776,49;323
SAMEA4649646,49;323
SAMN41762581,49;323
SAMEA114212156,49;323
SAMEA2612703,49;323
SAMEA2382768,49;323
SAMN25119091,49;323
SAMN41759830,49;323
SAMN41761374,49;323
SAMEA114520319,49;323
SAMEA115165615,49;323
SAMN14168903,49;323
SAMEA4649576,49;323
SAMEA114520349,49;323
SAMEA2238294,49;323
SAMEA3354182,49;323
SAMN09231464,49;323
SAMEA4930967,49;323
SAMN20398340,49;323
SAMN41139418,49;323
SAMEA1026623,49;323
SAMEA2342846,49;323
SAMN08647586,49;323
SAMEA111351988,49;323
SAMEA3207078,49;323
SAMEA4930646,49;323
SAMN34146060,49;323
SAMEA1026787,49;323
SAMEA2446439,49;323
SAMEA3905226,49;323
SAMEA4927623,49;323
SAMEA5082183,49;323
SAMEA2382858,49;323
SAMEA104456795,49;323
SAMEA104456794,49;323
SAMEA4022900,49;323
SAMN11122594,49;323
SAMEA104035328,49;323
SAMN42206894,49;323
SAMEA4926221,49;323
SAMEA5072889,49;323
SAMN09219033,49;323
SAMEA5082647,49;323
SAMN41761123,49;323
SAMEA114520919,49;323
SAMEA5082856,49;323
SAMEA2382812,49;323
SAMEA4008379,49;323
SAMEA4023813,49;323
SAMEA4930638,49;323
SAMEA2239233,49;323
SAMN11116637,49;323
SAMEA114520613,49;323
SAMEA4928296,49;323
SAMN15562511,49;323
SAMEA1025890,49;323
SAMEA104456602,49;323
SAMEA12566502,49;323
SAMEA5084322,49;323
SAMEA115796922,49;323
SAMEA2342964,49;323
SAMEA2382885,49;323
SAMEA4931202,49;323
SAMEA4930499,49;323
SAMEA114520869,49;323
SAMEA2238879,49;323
SAMN05222811,49;323
SAMN42206766,49;323
SAMN05222874,49;323
SAMN11122550,49;323
SAMEA4561508,49;323
SAMN20408981,49;323
SAMEA115794970,49;323
SAMN41765222,49;323
SAMN09231333,49;323
SAMEA104035438,49;323
SAMEA4024148,49;323
SAMN09224069,49;323
SAMEA5073665,49;323
SAMEA5083083,49;323
SAMEA5073640,49;323
SAMN08647875,49;323
SAMN41762044,49;323
SAMEA4024784,49;323
SAMEA5785807,49;323
SAMN33607120,49;323
SAMEA3221447,49;323
SAMEA4561119,49;323
SAMEA4927813,49;323
SAMEA4929967,49;323
SAMEA114346176,49;323
SAMEA115370528,49;323
SAMN05220866,49;323
SAMEA111352050,49;323
SAMEA4930902,49;323
SAMEA4561471,49;323
SAMEA4927359,49;323
SAMEA4024597,49;323
SAMEA3175890,49;323
SAMEA6224119,49;323
SAMEA4930452,49;323
SAMN20397627,49;323
SAMEA4649984,49;323
SAMN09224182,49;323
SAMN41761951,49;323
SAMEA3597501,49;323
SAMEA5786235,49;323
SAMEA4649271,49;323
SAMN20332480,49;323
SAMN11121754,49;323
SAMEA3221660,49;323
SAMEA2446191,49;323
SAMEA2612641,49;323
SAMN41762842,49;323
SAMEA111351814,49;323
SAMEA2674627,49;323
SAMEA4024145,49;323
SAMN08647652,49;323
SAMN33606313,49;323
SAMEA4649340,49;323
SAMN41751213,49;323
SAMEA5083085,49;323
SAMEA5187765,49;323
SAMEA2612647,49;323
SAMEA1026340,49;323
SAMEA3221177,49;323
SAMEA3310425,49;323
SAMEA5082970,49;323
SAMEA104456151,49;323
SAMEA1463264,49;323
SAMN05221378,49;323
SAMEA4022844,49;323
SAMEA4929229,49;323
SAMN33825243,49;323
SAMEA5082828,49;323
SAMEA114552154,49;323
SAMEA3206911,49;323
SAMEA104456493,49;323
SAMEA5082490,49;323
SAMN20398285,49;323
SAMN09230916,49;323
SAMEA114441963,49;323
SAMEA2554170,49;323
SAMEA4024494,49;323
SAMEA4832657,49;323
SAMN41750859,49;323
SAMEA17665168,49;323
SAMEA2446274,49;323
SAMN33606312,49;323
SAMEA2238786,49;323
SAMEA3207012,49;323
SAMEA3222001,49;323
SAMN09223888,49;323
SAMEA114520719,49;323
SAMEA4650111,49;323
SAMN05221898,49;323
SAMN41765242,49;323
SAMEA1026585,49;323
SAMEA4022811,49;323
SAMEA2239267,49;323
SAMN41765831,49;323
SAMEA3221747,49;323
SAMEA2554217,49;323
SAMEA4022749,49;323
SAMEA2238353,49;323
SAMN09219230,49;323
SAMEA114552205,49;323
SAMEA3512880,49;323
SAMEA4931477,49;323
SAMEA2234606,49;323
SAMEA5083182,49;323
SAMEA5072542,49;323
SAMEA2446258,49;323
SAMEA3714507,49;323
SAMEA6499809,49;323
SAMEA114479204,49;323
SAMN09223895,49;323
SAMEA114521034,49;323
SAMEA114521233,49;323
SAMN33606925,49;323
SAMEA4926132,49;323
SAMEA5073433,49;323
SAMEA2658999,49;323
SAMEA5082153,49;323
SAMEA114552169,49;323
SAMEA5083089,49;323
SAMEA2238744,49;323
SAMEA4023306,49;323
SAMN41762154,49;323
SAMEA5073661,49;323
SAMEA8647381,49;323
SAMEA3545967,49;323
SAMEA6500616,49;323
SAMEA5073428,49;323
SAMN20398291,49;323
SAMN20408733,49;323
SAMEA115794873,49;323
SAMEA114479516,49;323
SAMEA115795597,49;323
SAMEA4024123,49;323
SAMEA6127294,49;323
SAMN14150450,49;323
SAMEA3323333,49;323
SAMEA115376266,49;323
SAMEA4022812,49;323
SAMN41765427,49;323
SAMN09224099,49;323
SAMEA115795929,49;323
SAMEA4024699,49;323
SAMEA4649827,49;323
SAMEA5073496,49;323
SAMN41750806,49;323
SAMEA6499909,49;323
SAMEA5082055,49;323
SAMN33606927,49;323
SAMN05221300,49;323
SAMEA2238467,49;323
SAMEA4927310,49;323
SAMEA1026331,49;323
SAMN42206820,49;323
SAMEA3176037,49;323
SAMEA4930723,49;323
SAMN14158633,49;323
SAMEA2612724,49;323
SAMEA2234484,49;323
SAMEA114441849,49;323
SAMEA2674625,49;323
SAMEA115796926,49;323
SAMEA111351899,49;323
SAMEA4650240,49;323
SAMEA114520393,49;323
SAMN20397957,49;323
SAMN11123006,49;323
SAMEA111351996,49;323
SAMEA2239130,49;323
SAMEA2167642,49;323
SAMEA4649191,49;323
SAMEA2382841,49;323
SAMEA4024091,49;323
SAMEA5073644,49;323
SAMEA1026654,49;323
SAMEA12566082,49;323
SAMEA104456638,49;323
SAMEA2382558,49;323
SAMEA2382821,49;323
SAMEA4929787,49;323
SAMN11121131,49;323
SAMEA4024081,49;323
SAMEA5082654,49;323
SAMEA114520857,49;323
SAMEA5083963,49;323
SAMEA104034517,49;323
SAMN09224320,49;323
SAMN41765623,49;323
SAMEA2446270,49;323
SAMEA112647538,49;323
SAMEA5786194,49;323
SAMEA104456878,49;323
SAMEA4025126,49;323
SAMN41750923,49;323
SAMEA115796138,49;323
SAMEA4024136,49;323
SAMN07549209,49;323
SAMEA4022214,49;323
SAMEA114309534,21
SAMEA3209043,21
SAMEA2553765,21
SAMEA114345887,21
SAMEA5980202,21
SAMEA3389933,21
SAMEA4979313,21
SAMEA110665924,21
SAMEA6224215,21
SAMEA114345962,21
SAMEA2434831,21
SAMEA6226909,21
SAMEA2553977,21
SAMEA2050426,21
SAMEA3353593,21
SAMEA5980324,21
SAMEA3171547,21
SAMEA5082397,21
SAMEA115032873,21
SAMEA114241946,21
SAMEA12566557,21
SAMEA2554365,21
SAMEA2783734,21
SAMEA5979470,21
SAMEA1033727,21
SAMEA104456831,21
SAMEA114241820,21
SAMEA5980544,21
SAMEA6224140,21
SAMEA6226931,21
SAMEA115606812,21
SAMEA114345910,21
SAMEA5051035,21
SAMEA4929004,21
SAMEA114375464,21
SAMEA114552233,21
SAMEA5050926,21
SAMEA3206805,21
SAMEA3389353,21
SAMEA3208909,21
SAMEA3206846,21
SAMEA4930613,21
SAMEA2553890,21
SAMEA3208917,21
SAMEA5980526,21
SAMEA114345911,21
SAMEA3353768,21
SAMEA115606765,21
SAMEA5979135,21
SAMEA4979514,21
SAMEA5050412,21
SAMEA6224230,21
SAMEA6224137,21
SAMEA2554393,21
SAMEA5051143,21
SAMEA3389246,21
SAMEA114345926,21
SAMEA104456480,21
SAMEA4930345,21
SAMEA114276617,21
SAMEA2434838,21
SAMEA114276793,21
SAMEA3207188,21
SAMEA3206758,21
SAMEA6226895,21
SAMEA4979434,21
SAMEA114276779,21
SAMEA114242297,21
SAMEA2052026,21
SAMEA3207239,21
SAMEA5050338,21
SAMEA10428093,21
SAMEA114276595,21
SAMEA104455802,21
SAMEA4930929,21
SAMEA2554308,21
SAMEA114241754,21
SAMEA115606622,21
SAMEA4978444,21
SAMEA114276652,21
SAMEA1094444,21
SAMEA6224231,21
SAMEA2298366,21
SAMEA4929457,21
SAMEA12566279,21
SAMEA5980313,21
SAMEA5050439,21
SAMEA3171589,21
SAMEA3171548,21
SAMEA10427255,21
SAMEA114242320,21
SAMEA114276782,21
SAMEA115606736,21
SAMEA5979298,21
SAMEA114345921,21
SAMEA5979327,21
SAMEA5980294,21
SAMEA2554007,21
SAMEA4976675,21
SAMEA114309465,21
SAMEA114241846,21
SAMEA2434419,21
SAMEA2658441,21
SAMEA6226926,21
SAMEA2341668,21
SAMEA110654379,21
SAMEA3208768,21
SAMEA3206948,21
SAMEA114375667,21
SAMEA2341359,21
SAMEA6224109,21
SAMEA2298217,21
SAMEA2298253,21
SAMEA3207174,21
SAMEA4979172,21
SAMEA3208879,21
SAMEA5979402,21
SAMEA5051148,21
SAMEA2052142,21
SAMEA5980421,21
SAMEA6224220,21
SAMEA3353179,21
SAMEA114228325,21
SAMEA114276812,21
SAMEA3353972,21
SAMEA114242154,21
SAMEA5978993,21
SAMEA4977688,21
SAMEA114276798,21
SAMEA3353665,21
SAMEA4979506,21
SAMEA5979376,21
SAMEA114276736,21
SAMEA2052017,21
SAMEA114242131,21
SAMEA2797395,21
SAMEA114241953,21
SAMEA3353166,21
SAMEA114242192,21
SAMEA4978447,21
SAMEA4977085,21
SAMEA110666028,21
SAMEA4928952,21
SAMEA4930515,21
SAMEA5980628,21
SAMEA5980466,21
SAMEA3207091,21
SAMEA3207103,21
SAMEA114345883,21
SAMEA114375683,21
SAMEA114242186,21
SAMEA114276555,21
SAMEA3389375,21
SAMEA6224222,21
SAMEA115092811,21
SAMEA12566563,21
SAMEA4978779,21
SAMEA6224115,21
SAMEA10427073,21
SAMEA5980242,21
SAMEA1094456,21
SAMEA3353501,21
SAMEA5979879,21
SAMEA5050788,21
SAMEA12566467,21
SAMEA6224208,21
SAMEA6224226,21
SAMEA4977294,21
SAMEA6224216,21
SAMEA114241951,21
SAMEA114242335,21
SAMEA4022284,21
SAMEA4977123,21
SAMEA3389262,21
SAMEA114276578,21
SAMEA4976586,21
SAMEA3208661,21
SAMEA5082463,21
SAMEA4978636,21
SAMEA4930610,21
SAMEA115032839,21
SAMEA114241925,21
SAMEA12566016,21
SAMEA114276797,21
SAMEA5082058,21
SAMEA4977436,21
SAMEA2434465,21
SAMEA4930139,21
SAMEA114375670,21
